"make";"model";"car";"year";"Body";"Odometer";"Transmission";"price";"URL";"state";"adType"
"NISSAN";"PULSAR";"2014 Nissan Pulsar ST C12 Manual";2014;"Hatch";51738;"Manual";14490;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2014/OAG-AD-14268575/?gts=OAG-AD-14268575&gtssaleid=OAG-AD-14268575&Cr=200&rankingType=";"ACT";"Used Car"
"NISSAN";"DUALIS";"2009 Nissan Dualis ST J10 Manual AWD";2009;"SUV";139412;"Manual";11990;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2009/OAG-AD-14323160/?Cr=201";"QLD";"Used Car"
"NISSAN";"ELGRAND";"2000 Nissan Elgrand V ATE50 Auto";2000;"SUV";110887;"Automatic";12900;"http://www.carsales.com.au/dealer/details/Nissan-Elgrand-2000/OAG-AD-14024096/?Cr=202";"NSW";"Used Car"
"NISSAN";"MICRA";"2012 Nissan Micra Ti K13 Manual";2012;"Hatch";28790;"Manual";8500;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2012/OAG-AD-14312754/?Cr=203";"NSW";"Used Car"
"NISSAN";"MURANO";"2006 Nissan Murano TI Z50 Auto 4x4";2006;"SUV";176349;"Automatic";8100;"http://www.carsales.com.au/dealer/details/Nissan-Murano-2006/OAG-AD-13663516/?Cr=204";"NSW";"Used Car"
"NISSAN";"SKYLINE";"2001 Nissan Skyline 25GT R34 Manual";2001;"Sedan";105667;"Manual";14990;"http://www.carsales.com.au/dealer/details/Nissan-Skyline-2001/OAG-AD-14485353/?Cr=205";"VIC";"Used Car"
"NISSAN";"PULSAR";"2013 Nissan Pulsar ST C12 Auto";2013;"Hatch";68553;"Automatic";14988;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2013/OAG-AD-14471102/?Cr=206";"ACT";"Used Car"
"NISSAN";"PULSAR";"2015 Nissan Pulsar ST C12 Series 2 Auto";2015;"Hatch";48878;"Automatic";14444;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2015/OAG-AD-14459325/?Cr=207";"WA";"Used Car"
"NISSAN";"MAXIMA";"2008 Nissan Maxima ST-L J31 Auto";2008;"Sedan";101114;"Automatic";8990;"http://www.carsales.com.au/dealer/details/Nissan-Maxima-2008/OAG-AD-14523632/?Cr=208";"VIC";"Used Car"
"NISSAN";"MAXIMA";"2009 Nissan Maxima 350 ST-S J32 Auto";2009;"Sedan";81376;"Automatic";14888;"http://www.carsales.com.au/dealer/details/Nissan-Maxima-2009/OAG-AD-14470542/?Cr=209";"QLD";"Used Car"
"NISSAN";"DUALIS";"2009 Nissan Dualis ST J10 Auto AWD";2009;"SUV";99717;"Automatic";12990;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2009/OAG-AD-14436004/?Cr=210";"VIC";"Used Car"
"NISSAN";"PULSAR";"2015 Nissan Pulsar ST C12 Series 2 Auto";2015;"Hatch";52715;"Automatic";12714;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2015/OAG-AD-14298471/?Cr=211";"WA";"Used Car"
"NISSAN";"TIIDA";"2010 Nissan Tiida ST-L C11 Auto";2010;"Sedan";58420;"Automatic";9888;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2010/OAG-AD-14464779/?Cr=216";"WA";"Used Car"
"NISSAN";"PULSAR";"2004 Nissan Pulsar ST-L N16 Auto";2004;"Sedan";154413;"Automatic";5990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2004/OAG-AD-14417085/?Cr=217";"SA";"Used Car"
"NISSAN";"PULSAR";"2014 Nissan Pulsar ST C12 Auto";2014;"Hatch";48398;"Automatic";13321;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2014/OAG-AD-14194861/?Cr=220";"NSW";"Used Car"
"NISSAN";"DUALIS";"2011 Nissan Dualis Ti J10 Series II Auto";2011;"SUV";102029;"Automatic";15000;"http://www.carsales.com.au/private/details/Nissan-Dualis-2011/SSE-AD-4489933/?Cr=221";"VIC";"Private Seller Car"
"NISSAN";"PULSAR";"2015 Nissan Pulsar ST B17 Series 2 Auto";2015;"Sedan";49920;"Automatic";12888;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2015/OAG-AD-14471909/?Cr=222";"WA";"Used Car"
"NISSAN";"X-TRAIL";"2012 Nissan X-Trail ST T31 Auto 2WD";2012;"SUV";230191;"Automatic";12990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2012/OAG-AD-14349652/?Cr=224";"VIC";"Used Car"
"NISSAN";"PATROL";"2001 Nissan Patrol ST GU III Auto 4x4";2001;"SUV";231000;"Automatic";10990;"http://www.carsales.com.au/dealer/details/Nissan-Patrol-2001/OAG-AD-14241267/?Cr=226";"NSW";"Used Car"
"NISSAN";"ELGRAND";"2001 Nissan Elgrand Memorial APE50 Auto";2001;"SUV";73052;"Automatic";11900;"http://www.carsales.com.au/dealer/details/Nissan-Elgrand-2001/OAG-AD-14281658/?Cr=229";"NSW";"Used Car"
"NISSAN";"TIIDA";"2011 Nissan Tiida ST C11 S3 Auto";2011;"Hatch";144713;"Automatic";8888;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2011/OAG-AD-14509197/?Cr=230";"WA";"Used Car"
"NISSAN";"MURANO";"2005 Nissan Murano ST Z50 Auto 4x4";2005;"SUV";282141;"Automatic";6990;"http://www.carsales.com.au/dealer/details/Nissan-Murano-2005/OAG-AD-14516658/?Cr=231";"NSW";"Used Car"
"NISSAN";"MICRA";"2012 Nissan Micra ST K13 Manual";2012;"Hatch";64259;"Manual";8990;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2012/OAG-AD-14461390/?Cr=233";"NSW";"Used Car"
"NISSAN";"ELGRAND";"1999 Nissan Elgrand V ATE50 Auto";1999;"SUV";78953;"Automatic";14900;"http://www.carsales.com.au/dealer/details/Nissan-Elgrand-1999/OAG-AD-14420771/?Cr=234";"NSW";"Used Car"
"NISSAN";"X-TRAIL";"2011 Nissan X-Trail ST T31 Auto 4x4";2011;"SUV";115000;"Automatic";14441;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2011/OAG-AD-14408820/?Cr=235";"WA";"Used Car"
"NISSAN";"PULSAR";"2013 Nissan Pulsar ST C12 Auto";2013;"Hatch";57201;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2013/OAG-AD-14538910/?Cr=236";"QLD";"Used Car"
"NISSAN";"SKYLINE";"2005 Nissan Skyline 250GT V35 Auto";2005;"Sedan";30392;"Automatic";10900;"http://www.carsales.com.au/dealer/details/Nissan-Skyline-2005/OAG-AD-14270293/?Cr=237";"NSW";"Used Car"
"NISSAN";"X-TRAIL";"2011 Nissan X-Trail ST T31 Manual 2WD";2011;"SUV";90771;"Manual";14997;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2011/OAG-AD-14561133/?gts=OAG-AD-14561133&gtssaleid=OAG-AD-14561133&Cr=238&rankingType=";"SA";"Used Car"
"NISSAN";"X-TRAIL";"2011 Nissan X-Trail TS T31 Manual 4x4";2011;"SUV";170356;"Manual";14990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2011/OAG-AD-13427516/?Cr=239";"NT";"Used Car"
"NISSAN";"ELGRAND";"2000 Nissan Elgrand Highway Star APE50 Auto";2000;"SUV";23320;"Automatic";12900;"http://www.carsales.com.au/dealer/details/Nissan-Elgrand-2000/OAG-AD-12596249/?Cr=240";"NSW";"Used Car"
"NISSAN";"MICRA";"2010 Nissan Micra ST K13 Manual";2010;"Hatch";48867;"Manual";7790;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2010/OAG-AD-14504202/?Cr=242";"VIC";"Used Car"
"NISSAN";"X-TRAIL";"2013 Nissan X-Trail ST T31 Auto 2WD";2013;"SUV";115124;"Automatic";14898;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2013/OAG-AD-14497385/?gts=OAG-AD-14497385&gtssaleid=OAG-AD-14497385&Cr=244&rankingType=";"WA";"Used Car"
"NISSAN";"TIIDA";"2010 Nissan Tiida ST C11 Auto";2010;"Hatch";94083;"Automatic";8990;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2010/OAG-AD-14489712/?Cr=247";"NSW";"Used Car"
"NISSAN";"X-TRAIL";"2011 Nissan X-Trail ST-L T31 Auto 4x4";2011;"SUV";152835;"Automatic";14490;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2011/OAG-AD-14167438/?Cr=248";"QLD";"Used Car"
"NISSAN";"DUALIS";"2009 Nissan Dualis ST J10 Auto";2009;"SUV";61324;"Automatic";14470;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2009/OAG-AD-14252214/?Cr=249";"WA";"Used Car"
"NISSAN";"MICRA";"2016 Nissan Micra ST K13 Auto";2016;"Hatch";2736;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2016/OAG-AD-14035227/?Cr=250";"SA";"Used Car"
"NISSAN";"PULSAR";"2015 Nissan Pulsar ST C12 Series 2 Auto";2015;"Hatch";35748;"Automatic";12714;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2015/OAG-AD-14298473/?Cr=251";"WA";"Used Car"
"NISSAN";"TIIDA";"2007 Nissan Tiida ST C11 Auto";2007;"Sedan";84895;"Automatic";9888;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2007/OAG-AD-14560428/?Cr=252";"NSW";"Used Car"
"NISSAN";"PULSAR";"2015 Nissan Pulsar ST C12 Series 2 Auto";2015;"Hatch";50560;"Automatic";14988;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2015/OAG-AD-14485964/?Cr=253";"WA";"Used Car"
"NISSAN";"PATHFINDER";"2007 Nissan Pathfinder ST-L R51 Auto 4x4";2007;"SUV";235542;"Automatic";11701;"http://www.carsales.com.au/dealer/details/Nissan-Pathfinder-2007/OAG-AD-14323996/?Cr=255";"NSW";"Used Car"
"NISSAN";"X-TRAIL";"2006 Nissan X-Trail ST T30 II Auto 4x4";2006;"SUV";216920;"Automatic";6990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2006/OAG-AD-14522718/?Cr=256";"SA";"Used Car"
"NISSAN";"PATROL";"2003 Nissan Patrol ST GU III Auto 4x4";2003;"SUV";326053;"Automatic";14984;"http://www.carsales.com.au/dealer/details/Nissan-Patrol-2003/OAG-AD-14429893/?Cr=257";"WA";"Used Car"
"NISSAN";"MICRA";"2015 Nissan Micra ST K13 Auto";2015;"Hatch";99;"Automatic";14444;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2015/OAG-AD-13448653/?Cr=258";"SA";"Used Car"
"NISSAN";"X-TRAIL";"2008 Nissan X-Trail ST-L T31 Auto 4x4";2008;"SUV";160477;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2008/OAG-AD-14243477/?Cr=259";"QLD";"Used Car"
"NISSAN";"DUALIS";"2011 Nissan Dualis ST J10 Series II Manual";2011;"SUV";125945;"Manual";12990;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2011/OAG-AD-13064210/?Cr=260";"TAS";"Used Car"
"NISSAN";"X-TRAIL";"2002 Nissan X-Trail Ti T30 Auto 4x4";2002;"SUV";203785;"Automatic";7990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2002/OAG-AD-14528539/?Cr=262";"NT";"Used Car"
"NISSAN";"MICRA";"2009 Nissan Micra K12 Auto";2009;"Hatch";89386;"Automatic";6500;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2009/OAG-AD-14253924/?Cr=263";"NSW";"Used Car"
"NISSAN";"PULSAR";"2014 Nissan Pulsar ST C12 Auto";2014;"Hatch";65778;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2014/OAG-AD-14523143/?Cr=264";"SA";"Used Car"
"NISSAN";"ELGRAND";"2006 Nissan Elgrand Highway Star E51 Auto";2006;"SUV";140617;"Automatic";14989;"http://www.carsales.com.au/dealer/details/Nissan-Elgrand-2006/OAG-AD-14333260/?Cr=265";"VIC";"Used Car"
"NISSAN";"DUALIS";"2013 Nissan Dualis ST J10 Series 4 Auto 2WD";2013;"SUV";90452;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2013/OAG-AD-14483261/?Cr=266";"VIC";"Used Car"
"NISSAN";"TIIDA";"2010 Nissan Tiida Ti C11 S3 Auto";2010;"Hatch";58312;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2010/OAG-AD-14351718/?Cr=268";"NSW";"Used Car"
"NISSAN";"PATHFINDER";"2007 Nissan Pathfinder ST-L R51 Auto 4x4";2007;"SUV";242136;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Nissan-Pathfinder-2007/OAG-AD-14436853/?Cr=270";"WA";"Used Car"
"NISSAN";"PATROL";"1999 Nissan Patrol ST GU Auto 4x4";1999;"SUV";400645;"Automatic";7450;"http://www.carsales.com.au/dealer/details/Nissan-Patrol-1999/OAG-AD-14405757/?Cr=271";"WA";"Used Car"
"NISSAN";"SKYLINE";"2004 Nissan Skyline 300GT V35 Auto";2004;"Sedan";136666;"Automatic";7100;"http://www.carsales.com.au/dealer/details/Nissan-Skyline-2004/OAG-AD-14263629/?Cr=273";"NSW";"Used Car"
"NISSAN";"MAXIMA";"2009 Nissan Maxima 350 Ti J32 Auto";2009;"Sedan";120999;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Nissan-Maxima-2009/OAG-AD-14556697/?Cr=274";"SA";"Used Car"
"NISSAN";"PATHFINDER";"2005 Nissan Pathfinder ST WX II Auto 4x4";2005;"SUV";120648;"Automatic";5850;"http://www.carsales.com.au/dealer/details/Nissan-Pathfinder-2005/OAG-AD-13549761/?Cr=275";"NSW";"Used Car"
"NISSAN";"PULSAR";"2013 Nissan Pulsar ST B17 Manual";2013;"Sedan";78600;"Manual";9995;"http://www.carsales.com.au/private/details/Nissan-Pulsar-2013/SSE-AD-4339784/?Cr=279";"QLD";"Private Seller Car"
"NISSAN";"PATROL";"2004 Nissan Patrol DX GU IV Auto 4x4";2004;"SUV";292656;"Automatic";12990;"http://www.carsales.com.au/dealer/details/Nissan-Patrol-2004/OAG-AD-13513203/?Cr=282";"QLD";"Used Car"
"NISSAN";"DUALIS";"2009 Nissan Dualis Ti J10 Manual";2009;"SUV";121652;"Manual";10100;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2009/OAG-AD-14373264/?Cr=284";"NSW";"Used Car"
"NISSAN";"X-TRAIL";"2008 Nissan X-Trail Ti T31 Manual 4x4";2008;"SUV";142000;"Manual";10500;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2008/SSE-AD-4483834/?Cr=287";"VIC";"Private Seller Car"
"NISSAN";"X-TRAIL";"2009 Nissan X-Trail Adventure T31 Auto 4x4";2009;"SUV";133000;"Automatic";12749;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2009/SSE-AD-4613075/?Cr=288";"QLD";"Private Seller Car"
"NISSAN";"MURANO";"2005 Nissan Murano ST Z50 Auto 4x4";2005;"SUV";180000;"Automatic";7200;"http://www.carsales.com.au/private/details/Nissan-Murano-2005/SSE-AD-4633346/?Cr=289";"NSW";"Private Seller Car"
"NISSAN";"PATROL";"1989 Nissan Patrol ST GQ Auto 4x4";1989;"SUV";338467;"Automatic";7000;"http://www.carsales.com.au/private/details/Nissan-Patrol-1989/SSE-AD-4397300/?Cr=290";"VIC";"Private Seller Car"
"NISSAN";"MICRA";"2008 Nissan Micra K12 Auto";2008;"Hatch";66151;"Automatic";7888;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2008/OAG-AD-14464641/?Cr=291";"WA";"Used Car"
"NISSAN";"PATROL";"1999 Nissan Patrol Ti GU Auto 4x4";1999;"SUV";330000;"Automatic";8999;"http://www.carsales.com.au/private/details/Nissan-Patrol-1999/SSE-AD-4428880/?Cr=292";"QLD";"Private Seller Car"
"NISSAN";"X-TRAIL";"2008 Nissan X-Trail ST T31 Auto 4x4";2008;"SUV";146918;"Automatic";9500;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2008/SSE-AD-4481146/?Cr=293";"NSW";"Private Seller Car"
"NISSAN";"PATROL";"1998 Nissan Patrol ST GU Manual 4x4";1998;"SUV";295500;"Manual";11990;"http://www.carsales.com.au/private/details/Nissan-Patrol-1998/SSE-AD-4539143/?Cr=294";"VIC";"Private Seller Car"
"NISSAN";"PATHFINDER";"2002 Nissan Pathfinder Ti Plus WX II Auto 4x4";2002;"SUV";162000;"Automatic";7700;"http://www.carsales.com.au/private/details/Nissan-Pathfinder-2002/SSE-AD-4622237/?Cr=296";"VIC";"Private Seller Car"
"NISSAN";"MURANO";"2005 Nissan Murano TI Z50 Auto 4x4";2005;"SUV";206000;"Automatic";6900;"http://www.carsales.com.au/dealer/details/Nissan-Murano-2005/OAG-AD-14501624/?Cr=297";"VIC";"Used Car"
"NISSAN";"SKYLINE";"2004 Nissan Skyline 250GT V35 Auto";2004;"Sedan";95422;"Automatic";9600;"http://www.carsales.com.au/private/details/Nissan-Skyline-2004/SSE-AD-4562276/?Cr=298";"VIC";"Private Seller Car"
"NISSAN";"MICRA";"2011 Nissan Micra ST-L K13 Manual";2011;"Hatch";105940;"Manual";5989;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2011/OAG-AD-14567370/?Cr=299";"QLD";"Used Car"
"NISSAN";"DUALIS";"2011 Nissan Dualis ST J10 Series II Manual";2011;"SUV";92600;"Manual";12500;"http://www.carsales.com.au/private/details/Nissan-Dualis-2011/SSE-AD-4636840/?Cr=300";"NSW";"Private Seller Car"
"NISSAN";"MURANO";"2007 Nissan Murano Ti-L Z50 Auto 4x4";2007;"SUV";82983;"Automatic";13000;"http://www.carsales.com.au/private/details/Nissan-Murano-2007/SSE-AD-4645726/?gts=SSE-AD-4645726&gtssaleid=SSE-AD-4645726&Cr=303&rankingType=";"VIC";"Private Seller Car"
"NISSAN";"X-TRAIL";"2008 Nissan X-Trail ST T31 Auto 4x4";2008;"SUV";140000;"Automatic";11490;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2008/SSE-AD-4593466/?Cr=304";"NSW";"Private Seller Car"
"NISSAN";"PATHFINDER";"2006 Nissan Pathfinder ST-L R51 Auto 4x4";2006;"SUV";223036;"Automatic";11990;"http://www.carsales.com.au/private/details/Nissan-Pathfinder-2006/SSE-AD-4577432/?Cr=305";"SA";"Private Seller Car"
"NISSAN";"DUALIS";"2010 Nissan Dualis ST J10 Manual";2010;"SUV";116051;"Manual";10850;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2010/OAG-AD-14513666/?Cr=306";"WA";"Used Car"
"NISSAN";"MAXIMA";"2011 Nissan Maxima 350 Ti J32 Auto";2011;"Sedan";82000;"Automatic";12900;"http://www.carsales.com.au/private/details/Nissan-Maxima-2011/SSE-AD-4597961/?Cr=307";"VIC";"Private Seller Car"
"NISSAN";"MURANO";"2009 Nissan Murano Ti Z51 Auto 4x4";2009;"SUV";127800;"Automatic";14000;"http://www.carsales.com.au/private/details/Nissan-Murano-2009/SSE-AD-2609016/?Cr=310";"VIC";"Private Seller Car"
"NISSAN";"DUALIS";"2008 Nissan Dualis Ti J10 Auto AWD";2008;"SUV";96715;"Automatic";12499;"http://www.carsales.com.au/private/details/Nissan-Dualis-2008/SSE-AD-4417686/?Cr=312";"SA";"Private Seller Car"
"NISSAN";"PULSAR";"2015 Nissan Pulsar ST C12 Series 2 Auto";2015;"Hatch";15000;"Automatic";15000;"http://www.carsales.com.au/private/details/Nissan-Pulsar-2015/SSE-AD-4593816/?gts=SSE-AD-4593816&gtssaleid=SSE-AD-4593816&Cr=313&rankingType=";"SA";"Private Seller Car"
"NISSAN";"PATROL";"2004 Nissan Patrol ST GU III Auto 4x4";2004;"SUV";253700;"Automatic";14000;"http://www.carsales.com.au/private/details/Nissan-Patrol-2004/SSE-AD-4197524/?Cr=314";"VIC";"Private Seller Car"
"NISSAN";"X-TRAIL";"2006 Nissan X-Trail ST T30 II Manual 4x4";2006;"SUV";195196;"Manual";7500;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2006/SSE-AD-4558801/?Cr=316";"QLD";"Private Seller Car"
"NISSAN";"MAXIMA";"2007 Nissan Maxima ST-L J31 Auto";2007;"Sedan";101859;"Automatic";9000;"http://www.carsales.com.au/private/details/Nissan-Maxima-2007/SSE-AD-4577269/?Cr=317";"VIC";"Private Seller Car"
"NISSAN";"DUALIS";"2012 Nissan Dualis ST J10 Series II Manual";2012;"SUV";36371;"Manual";14990;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2012/OAG-AD-14437534/?Cr=319";"NSW";"Used Car"
"NISSAN";"PATROL";"2002 Nissan Patrol ST GU III Auto 4x4";2002;"SUV";363744;"Automatic";12900;"http://www.carsales.com.au/private/details/Nissan-Patrol-2002/SSE-AD-4516928/?Cr=320";"QLD";"Private Seller Car"
"NISSAN";"DUALIS";"2010 Nissan Dualis +2 Ti J10 Series II Auto";2010;"SUV";120000;"Automatic";14500;"http://www.carsales.com.au/private/details/Nissan-Dualis-2010/SSE-AD-4661377/?Cr=322";"NSW";"Private Seller Car"
"NISSAN";"PATROL";"2004 Nissan Patrol ST GU III Manual 4x4";2004;"SUV";205000;"Manual";14000;"http://www.carsales.com.au/private/details/Nissan-Patrol-2004/SSE-AD-4129999/?Cr=323";"QLD";"Private Seller Car"
"NISSAN";"DUALIS";"2010 Nissan Dualis ST J10 Manual";2010;"SUV";67086;"Manual";13990;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2010/OAG-AD-14544299/?Cr=324";"NSW";"Used Car"
"NISSAN";"MAXIMA";"2011 Nissan Maxima 250 ST-L J32 Auto";2011;"Sedan";90000;"Automatic";12800;"http://www.carsales.com.au/private/details/Nissan-Maxima-2011/SSE-AD-4624210/?Cr=325";"VIC";"Private Seller Car"
"NISSAN";"DUALIS";"2011 Nissan Dualis ST J10 Series II Manual";2011;"SUV";55000;"Manual";13500;"http://www.carsales.com.au/private/details/Nissan-Dualis-2011/SSE-AD-4669683/?Cr=326";"NSW";"Private Seller Car"
"NISSAN";"PULSAR";"2013 Nissan Pulsar ST B17 Auto";2013;"Sedan";84000;"Automatic";11000;"http://www.carsales.com.au/private/details/Nissan-Pulsar-2013/SSE-AD-4588636/?Cr=328";"QLD";"Private Seller Car"
"NISSAN";"X-TRAIL";"2009 Nissan X-Trail ST-L T31 Auto 4x4";2009;"SUV";153121;"Automatic";12990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2009/OAG-AD-14529660/?Cr=329";"QLD";"Used Car"
"NISSAN";"X-TRAIL";"2008 Nissan X-Trail TS T31 Manual 4x4";2008;"SUV";146414;"Manual";13800;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2008/OAG-AD-14442190/?Cr=330";"QLD";"Used Car"
"NISSAN";"X-TRAIL";"2006 Nissan X-Trail ST-S X-Treme T30 II Auto 4x4";2006;"SUV";172955;"Automatic";8995;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2006/OAG-AD-14268093/?Cr=331";"QLD";"Used Car"
"NISSAN";"PULSAR";"2013 Nissan Pulsar ST-L B17 Manual";2013;"Sedan";48584;"Manual";11790;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2013/OAG-AD-14529557/?Cr=332";"QLD";"Used Car"
"NISSAN";"SKYLINE";"2006 Nissan Skyline 350GT Type P PV36 Auto";2006;"Sedan";68000;"Automatic";14990;"http://www.carsales.com.au/private/details/Nissan-Skyline-2006/SSE-AD-4546977/?Cr=333";"NSW";"Private Seller Car"
"NISSAN";"PATHFINDER";"2008 Nissan Pathfinder ST R51 Manual 4x4";2008;"SUV";167500;"Manual";14750;"http://www.carsales.com.au/private/details/Nissan-Pathfinder-2008/SSE-AD-4618281/?Cr=334";"NSW";"Private Seller Car"
"NISSAN";"DUALIS";"2010 Nissan Dualis Ti J10 Series II Manual AWD";2010;"SUV";121000;"Manual";12990;"http://www.carsales.com.au/private/details/Nissan-Dualis-2010/SSE-AD-4332005/?Cr=335";"SA";"Private Seller Car"
"NISSAN";"X-TRAIL";"2009 Nissan X-Trail Ti T31 Manual 4x4";2009;"SUV";124489;"Manual";13450;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2009/OAG-AD-14408498/?Cr=337";"QLD";"Used Car"
"NISSAN";"PATROL";"1991 Nissan Patrol Ti GQ Auto 4x4";1991;"SUV";215000;"Automatic";9000;"http://www.carsales.com.au/private/details/Nissan-Patrol-1991/SSE-AD-4364715/?Cr=338";"QLD";"Private Seller Car"
"NISSAN";"X-TRAIL";"2008 Nissan X-Trail ST T31 Manual 4x4";2008;"SUV";97956;"Manual";13990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2008/OAG-AD-14480221/?Cr=340";"QLD";"Used Car"
"NISSAN";"MURANO";"2007 Nissan Murano TI Z50 Auto 4x4";2007;"SUV";138678;"Automatic";11450;"http://www.carsales.com.au/dealer/details/Nissan-Murano-2007/OAG-AD-13894217/?Cr=341";"QLD";"Used Car"
"NISSAN";"X-TRAIL";"2009 Nissan X-Trail ST T31 Auto 4x4";2009;"SUV";147000;"Automatic";10990;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2009/SSE-AD-4509098/?Cr=342";"ACT";"Private Seller Car"
"NISSAN";"TIIDA";"2006 Nissan Tiida ST C11 Auto";2006;"Sedan";162025;"Automatic";6500;"http://www.carsales.com.au/private/details/Nissan-Tiida-2006/SSE-AD-4499471/?Cr=344";"VIC";"Private Seller Car"
"NISSAN";"MURANO";"2009 Nissan Murano Ti Z51 Auto 4x4";2009;"SUV";242000;"Automatic";9000;"http://www.carsales.com.au/private/details/Nissan-Murano-2009/SSE-AD-4455157/?Cr=345";"QLD";"Private Seller Car"
"NISSAN";"X-TRAIL";"2010 Nissan X-Trail ST-L T31 Auto 4x4";2010;"SUV";109108;"Automatic";13990;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2010/SSE-AD-4054415/?Cr=346";"NSW";"Private Seller Car"
"NISSAN";"DUALIS";"2010 Nissan Dualis ST J10 Auto";2010;"SUV";104690;"Automatic";14880;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2010/OAG-AD-14104853/?Cr=347";"QLD";"Used Car"
"NISSAN";"DUALIS";"2010 Nissan Dualis ST J10 Auto AWD";2010;"SUV";129776;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2010/OAG-AD-13973883/?Cr=349";"QLD";"Used Car"
"NISSAN";"PATROL";"1999 Nissan Patrol Ti GU Auto 4x4";1999;"SUV";235000;"Automatic";15000;"http://www.carsales.com.au/private/details/Nissan-Patrol-1999/SSE-AD-4610854/?Cr=351";"VIC";"Private Seller Car"
"NISSAN";"MICRA";"2015 Nissan Micra Ti K13 Auto";2015;"Hatch";12000;"Automatic";10500;"http://www.carsales.com.au/private/details/Nissan-Micra-2015/SSE-AD-4661387/?Cr=352";"ACT";"Private Seller Car"
"NISSAN";"X-TRAIL";"2007 Nissan X-Trail ST-S T30 II Auto 4x4";2007;"SUV";220000;"Automatic";5400;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2007/SSE-AD-4558563/?Cr=353";"NSW";"Private Seller Car"
"NISSAN";"DUALIS";"2012 Nissan Dualis Ti J10 Series II Manual";2012;"SUV";95604;"Manual";14690;"http://www.carsales.com.au/private/details/Nissan-Dualis-2012/SSE-AD-4538353/?Cr=355";"VIC";"Private Seller Car"
